ref,fecha,distrito,superficie_m2,habitaciones,banos,planta,ascensor,estado,anio_construccion,exterior,precio_eur,desviacion_inyectada,etiqueta_verdad
MD-1578,2026-02-17,Fuencarral-El Pardo,60,2,1,1,False,reformado,1955,False,390000,0.0,mercado
MD-1579,2026-08-24,Fuencarral-El Pardo,52,2,1,5,True,buen estado,2025,True,287000,0.0,mercado
MD-1580,2025-09-09,Arganzuela,119,5,2,7,False,buen estado,1965,True,782000,0.0,mercado
MD-1581,2026-08-06,Usera,76,3,2,3,True,reformado,1973,True,175000,-0.2542,infraprecio_inyectado
MD-1582,2026-07-16,Fuencarral-El Pardo,99,4,2,6,True,buen estado,1978,True,580000,0.0,mercado
MD-1583,2026-06-17,Vicalvaro,80,3,2,7,True,a reformar,2002,True,207000,0.0,mercado
MD-1584,2026-07-17,Villa de Vallecas,78,3,2,7,True,reformado,1962,True,248000,0.0,mercado
MD-1585,2026-06-15,Fuencarral-El Pardo,159,6,3,8,True,a reformar,1977,False,666000,0.0,mercado
MD-1586,2026-06-14,Carabanchel,87,3,2,6,False,reformado,1941,True,232000,-0.171,infraprecio_inyectado
MD-1587,2026-03-25,Fuencarral-El Pardo,100,4,2,5,True,reformado,1978,True,651000,0.0,mercado
MD-1588,2025-10-09,Fuencarral-El Pardo,99,4,2,3,True,reformado,1989,False,670000,0.0,mercado
MD-1589,2026-02-01,Carabanchel,174,6,3,5,True,a reformar,1971,True,465000,0.0,mercado
MD-1590,2026-05-19,Villa de Vallecas,84,2,2,6,False,buen estado,1962,True,271000,0.0,mercado
MD-1591,2025-11-03,Arganzuela,74,3,1,7,True,buen estado,1957,True,552000,0.0,mercado
MD-1592,2026-07-24,Carabanchel,45,1,1,3,True,buen estado,1979,True,188000,0.2761,sobreprecio_inyectado
MD-1593,2026-03-24,Moncloa-Aravaca,63,3,1,3,True,buen estado,1975,True,368000,0.0,mercado
MD-1594,2026-01-02,Carabanchel,75,3,1,6,True,buen estado,1969,True,275000,0.0,mercado
MD-1595,2026-01-30,Tetuan,86,3,2,7,True,buen estado,1989,False,493000,0.2489,sobreprecio_inyectado
MD-1596,2025-12-06,Chamartin,47,1,1,6,True,a reformar,1978,False,232000,0.0,mercado
MD-1597,2026-06-14,Fuencarral-El Pardo,42,2,1,0,True,buen estado,1994,True,259000,0.0,mercado
MD-1598,2026-02-10,Salamanca,84,3,2,4,True,a reformar,1959,True,767000,0.0,mercado
MD-1599,2026-08-22,Tetuan,32,2,1,2,True,reformado,1972,False,150000,0.0,mercado
MD-1600,2026-05-30,Hortaleza,29,1,1,1,True,buen estado,1978,True,155000,0.0,mercado
MD-1601,2026-03-29,Fuencarral-El Pardo,71,3,1,2,True,buen estado,1973,True,393000,0.0,mercado
MD-1602,2026-05-28,Centro,79,3,1,0,True,reformado,2008,False,762000,0.0,mercado
MD-1603,2026-06-29,Hortaleza,133,4,3,7,True,obra nueva,2026,True,706000,-0.1256,infraprecio_inyectado
MD-1604,2026-02-28,Carabanchel,64,3,1,0,True,buen estado,1992,False,187000,0.0,mercado
MD-1605,2026-03-25,Vicalvaro,130,5,3,5,True,reformado,1990,True,422000,-0.202,infraprecio_inyectado
MD-1606,2025-12-23,Latina,70,3,1,8,True,buen estado,1983,True,290000,0.0,mercado
MD-1607,2026-07-16,Fuencarral-El Pardo,66,3,1,6,True,a reformar,2008,True,342000,0.0,mercado
MD-1608,2026-05-23,Puente de Vallecas,39,1,1,4,True,obra nueva,2024,True,128000,0.0,mercado
MD-1609,2026-03-15,San Blas-Canillejas,181,6,3,2,True,buen estado,1978,False,588000,0.0,mercado
MD-1610,2026-06-19,Villa de Vallecas,69,2,1,8,False,buen estado,1929,False,266000,0.1612,sobreprecio_inyectado
MD-1611,2026-07-08,Centro,38,2,1,4,True,buen estado,1965,False,260000,0.0,mercado
MD-1612,2025-11-24,Arganzuela,61,1,1,3,True,obra nueva,2024,True,382000,0.0,mercado
MD-1613,2026-08-02,San Blas-Canillejas,166,6,3,2,False,buen estado,1968,False,607000,0.0,mercado
MD-1614,2026-08-16,Villaverde,72,3,1,2,True,buen estado,1993,True,146000,0.0,mercado
MD-1615,2025-12-31,Hortaleza,134,5,3,7,False,buen estado,1937,True,811000,0.0,mercado
MD-1616,2025-11-12,Usera,67,3,1,1,False,reformado,2025,True,243000,0.0,mercado
MD-1617,2026-05-11,Tetuan,178,6,3,1,True,a reformar,1991,False,764000,0.0,mercado
MD-1618,2026-04-22,Vicalvaro,84,3,2,3,True,buen estado,1973,False,309000,0.0,mercado
MD-1619,2026-01-29,Tetuan,69,2,1,8,True,a reformar,1996,True,311000,0.0,mercado
MD-1620,2026-03-31,Latina,49,2,1,0,True,obra nueva,2024,True,137000,-0.2148,infraprecio_inyectado
MD-1621,2026-04-10,Ciudad Lineal,51,2,1,8,True,buen estado,1976,True,257000,0.0,mercado
MD-1622,2026-07-11,Hortaleza,67,3,1,5,False,reformado,1934,True,393000,0.0,mercado
MD-1623,2025-11-04,Puente de Vallecas,55,2,1,3,False,a reformar,1966,False,101000,0.0,mercado
MD-1624,2026-03-15,Latina,43,1,1,4,True,obra nueva,2024,False,140000,0.0,mercado
MD-1625,2026-05-16,Tetuan,77,4,2,0,True,buen estado,2023,True,383000,0.0,mercado
MD-1626,2025-09-15,Hortaleza,97,4,2,3,True,reformado,1982,True,492000,-0.1674,infraprecio_inyectado
MD-1627,2025-12-05,Puente de Vallecas,50,2,1,8,True,buen estado,1983,False,90000,-0.2794,infraprecio_inyectado
MD-1628,2026-01-22,Hortaleza,69,2,1,7,True,buen estado,1962,True,322000,-0.1403,infraprecio_inyectado
MD-1629,2025-12-22,Hortaleza,59,2,1,5,True,buen estado,1980,True,399000,0.0,mercado
MD-1630,2025-09-21,Arganzuela,84,3,1,0,True,buen estado,1970,False,533000,0.0,mercado
MD-1631,2026-02-20,Latina,56,3,1,0,False,a reformar,1954,False,155000,0.0,mercado
MD-1632,2026-07-21,Puente de Vallecas,41,1,1,4,True,a reformar,1985,False,82000,-0.1533,infraprecio_inyectado
MD-1633,2026-04-22,Latina,61,3,1,0,True,buen estado,1926,False,209000,0.1896,sobreprecio_inyectado
MD-1634,2026-01-03,Villa de Vallecas,92,3,1,3,False,reformado,1962,True,305000,0.0,mercado
MD-1635,2026-05-02,Retiro,60,2,1,5,True,buen estado,1976,True,455000,0.0,mercado
MD-1636,2026-08-06,Centro,175,6,2,2,True,reformado,1978,False,1331000,0.0,mercado
MD-1637,2025-11-05,Puente de Vallecas,95,4,2,5,True,a reformar,1932,False,169000,0.0,mercado
MD-1638,2026-02-26,Retiro,148,5,3,8,True,a reformar,1974,True,759000,0.0,mercado
MD-1639,2026-08-28,Centro,64,3,1,4,False,buen estado,1965,False,422000,0.0,mercado
MD-1640,2026-03-02,Fuencarral-El Pardo,96,3,2,2,True,buen estado,2001,False,370000,0.0,mercado
MD-1641,2026-07-29,Salamanca,28,1,1,5,False,buen estado,1960,True,199000,0.0,mercado
MD-1642,2025-09-30,Barajas,96,4,2,2,True,a reformar,1967,False,307000,0.0,mercado
MD-1643,2026-01-18,Chamberi,131,5,3,2,True,a reformar,1968,True,931000,0.0,mercado
MD-1644,2025-12-29,San Blas-Canillejas,51,2,1,7,True,reformado,1968,True,205000,0.0,mercado
MD-1645,2026-01-28,Ciudad Lineal,42,1,1,0,True,a reformar,1939,True,170000,0.0,mercado
MD-1646,2026-04-25,Chamartin,36,1,1,2,False,buen estado,1949,True,255000,0.0,mercado
MD-1647,2026-01-01,Moratalaz,63,3,1,5,True,buen estado,1953,True,161000,-0.2672,infraprecio_inyectado
MD-1648,2026-06-09,Tetuan,122,4,2,8,True,reformado,1980,True,727000,0.0,mercado
MD-1649,2025-11-01,Salamanca,71,3,1,0,True,buen estado,1955,True,620000,0.0,mercado
MD-1650,2025-11-24,Tetuan,189,6,3,2,False,a reformar,1967,True,993000,0.0,mercado
MD-1651,2026-07-09,San Blas-Canillejas,32,1,1,1,False,buen estado,1958,False,106000,0.0,mercado
MD-1652,2026-04-06,Salamanca,38,2,1,0,True,buen estado,1968,False,307000,0.0,mercado
MD-1653,2025-12-15,Tetuan,80,3,1,3,False,buen estado,1965,True,306000,-0.1861,infraprecio_inyectado
MD-1654,2025-09-14,Fuencarral-El Pardo,42,1,1,5,False,buen estado,1967,True,201000,0.0,mercado
MD-1655,2026-06-19,Barajas,94,3,2,4,True,reformado,1960,True,578000,0.0,mercado
MD-1656,2026-07-31,Vicalvaro,47,2,1,3,True,buen estado,1975,True,207000,0.1412,sobreprecio_inyectado
MD-1657,2026-04-22,Fuencarral-El Pardo,109,4,2,4,True,reformado,1968,True,527000,-0.2434,infraprecio_inyectado
MD-1658,2026-07-31,Arganzuela,39,2,1,5,True,buen estado,1992,False,320000,0.2311,sobreprecio_inyectado
MD-1659,2026-01-21,Chamartin,108,4,2,5,False,reformado,1954,True,829000,-0.1706,infraprecio_inyectado
MD-1660,2026-03-12,Carabanchel,54,2,1,0,True,buen estado,1967,False,192000,0.2035,sobreprecio_inyectado
MD-1661,2026-06-18,Puente de Vallecas,97,3,2,3,False,buen estado,1937,True,269000,0.0,mercado
MD-1662,2025-09-20,Vicalvaro,159,6,3,6,True,a reformar,1927,False,366000,0.0,mercado
MD-1663,2026-07-10,Ciudad Lineal,54,2,1,7,False,buen estado,1967,False,206000,0.0,mercado
MD-1664,2025-12-22,Carabanchel,63,2,1,5,True,buen estado,1993,True,170000,0.0,mercado
MD-1665,2026-03-03,Hortaleza,134,4,3,7,True,a reformar,1984,True,656000,-0.1378,infraprecio_inyectado
MD-1666,2026-02-28,Chamartin,91,3,1,6,True,buen estado,1984,True,737000,0.0,mercado
MD-1667,2026-02-19,Moratalaz,96,3,2,2,True,a reformar,1983,True,235000,0.0,mercado
MD-1668,2025-10-16,Carabanchel,53,3,1,3,True,reformado,2001,True,196000,0.0,mercado
MD-1669,2026-02-19,Villaverde,62,2,1,1,True,a reformar,2006,False,130000,0.0,mercado
MD-1670,2025-10-14,Villa de Vallecas,74,3,1,2,True,reformado,1991,True,284000,0.0,mercado
MD-1671,2025-11-26,Centro,55,2,1,1,True,a reformar,1968,False,342000,0.0,mercado
MD-1672,2026-08-23,Vicalvaro,75,2,2,7,False,buen estado,1948,True,296000,0.0,mercado
MD-1673,2025-11-07,Salamanca,56,2,1,6,True,buen estado,1966,False,381000,0.0,mercado
MD-1674,2026-08-26,Latina,42,1,1,4,True,buen estado,1995,False,133000,0.0,mercado
MD-1675,2026-02-14,Usera,66,2,1,3,True,buen estado,1951,True,165000,0.0,mercado
MD-1676,2026-04-10,San Blas-Canillejas,98,4,2,4,False,buen estado,1958,False,330000,0.0,mercado
MD-1677,2026-01-09,Retiro,55,2,1,5,True,reformado,1935,True,335000,-0.2531,infraprecio_inyectado
MD-1678,2026-08-27,Chamartin,59,1,1,1,True,a reformar,1998,True,237000,-0.1651,infraprecio_inyectado
MD-1679,2025-09-01,Vicalvaro,50,1,1,1,True,reformado,1957,True,187000,0.0,mercado
MD-1680,2025-12-19,Puente de Vallecas,51,2,1,8,False,buen estado,1948,True,133000,0.0,mercado
MD-1681,2026-05-09,Carabanchel,88,3,2,4,True,buen estado,1978,True,359000,0.0,mercado
MD-1682,2026-02-17,Latina,46,2,1,3,True,obra nueva,2025,True,209000,0.0,mercado
MD-1683,2026-08-04,Moncloa-Aravaca,99,3,2,1,True,a reformar,1971,True,428000,0.0,mercado
MD-1684,2025-10-17,Chamartin,115,4,2,2,False,reformado,1998,True,1129000,0.0,mercado
MD-1685,2026-01-09,Carabanchel,28,1,1,8,True,a reformar,1990,True,65000,0.0,mercado
MD-1686,2025-09-28,Chamartin,101,4,2,7,False,buen estado,1954,True,658000,0.0,mercado
MD-1687,2026-06-17,Salamanca,41,2,1,6,True,a reformar,2002,True,238000,0.0,mercado
MD-1688,2026-04-28,Centro,42,2,1,3,False,a reformar,1997,True,249000,0.0,mercado
MD-1689,2026-07-28,Villa de Vallecas,90,3,2,0,True,buen estado,1977,False,324000,0.0,mercado
MD-1690,2026-05-07,Hortaleza,168,6,3,4,True,buen estado,1974,True,755000,0.0,mercado
MD-1691,2026-01-03,Ciudad Lineal,82,3,2,3,True,reformado,1960,False,296000,-0.1812,infraprecio_inyectado
MD-1692,2026-07-03,Puente de Vallecas,30,1,1,2,True,buen estado,1977,True,87000,0.0,mercado
MD-1693,2026-08-14,Chamberi,51,2,1,1,False,buen estado,1969,True,379000,0.0,mercado
MD-1694,2026-04-08,Puente de Vallecas,55,2,1,0,True,buen estado,1996,True,184000,0.0,mercado
MD-1695,2025-12-03,Moncloa-Aravaca,166,6,3,7,True,buen estado,1967,True,977000,0.0,mercado
MD-1696,2026-02-19,Carabanchel,79,3,2,7,True,buen estado,1956,True,262000,0.0,mercado
MD-1697,2026-04-05,San Blas-Canillejas,113,5,2,6,True,obra nueva,2023,True,498000,0.0,mercado
MD-1698,2026-02-10,Latina,47,2,1,1,True,reformado,1986,True,198000,0.0,mercado
MD-1699,2026-05-16,Chamartin,73,3,1,8,True,buen estado,1959,True,585000,0.0,mercado
MD-1700,2026-08-06,Hortaleza,52,2,1,0,True,a reformar,1982,True,156000,0.0,mercado
MD-1701,2025-12-13,Moratalaz,59,2,1,3,False,reformado,1956,True,209000,0.0,mercado
MD-1702,2025-12-25,Chamberi,32,1,1,8,True,buen estado,1979,False,256000,0.0,mercado
MD-1703,2025-10-19,Puente de Vallecas,74,3,1,2,False,buen estado,1943,True,194000,0.0,mercado
MD-1704,2025-11-17,Ciudad Lineal,65,2,1,4,False,buen estado,1949,True,341000,0.0,mercado
MD-1705,2026-01-09,Chamberi,57,3,1,5,False,buen estado,1987,False,441000,0.0,mercado
MD-1706,2025-11-25,San Blas-Canillejas,117,4,2,4,True,buen estado,1983,True,346000,-0.2235,infraprecio_inyectado
MD-1707,2025-11-12,Carabanchel,41,2,1,1,False,buen estado,1965,True,106000,-0.2304,infraprecio_inyectado
MD-1708,2026-03-24,Arganzuela,54,2,1,0,True,buen estado,1973,True,278000,-0.197,infraprecio_inyectado
MD-1709,2025-12-05,Hortaleza,144,5,3,7,True,a reformar,1939,True,640000,0.0,mercado
MD-1710,2026-05-16,Vicalvaro,97,4,2,0,True,a reformar,1937,False,176000,0.0,mercado
MD-1711,2026-05-29,Barajas,175,6,3,0,True,reformado,2005,False,1049000,0.0,mercado
MD-1712,2026-06-25,Vicalvaro,80,4,2,3,True,buen estado,2008,True,295000,0.0,mercado
MD-1713,2026-01-16,Barajas,80,3,2,7,True,a reformar,1976,False,251000,0.0,mercado
MD-1714,2025-10-12,Tetuan,171,6,2,6,True,a reformar,1955,True,648000,0.0,mercado
MD-1715,2026-05-10,Ciudad Lineal,56,2,1,8,False,buen estado,1975,True,253000,0.0,mercado
MD-1716,2025-10-14,Puente de Vallecas,52,2,1,3,True,buen estado,1932,False,150000,0.0,mercado
MD-1717,2026-01-14,Ciudad Lineal,70,3,1,0,False,reformado,1963,True,392000,0.0,mercado
MD-1718,2026-05-15,Ciudad Lineal,62,3,1,7,True,buen estado,1981,True,291000,0.0,mercado
MD-1719,2025-12-14,Ciudad Lineal,88,4,2,0,False,reformado,1940,True,431000,0.0,mercado
MD-1720,2026-05-23,Salamanca,187,6,3,2,True,a reformar,1960,True,1684000,0.0,mercado
MD-1721,2026-05-04,Salamanca,89,3,2,3,False,buen estado,1961,False,699000,0.0,mercado
MD-1722,2026-06-27,Fuencarral-El Pardo,48,1,1,4,True,buen estado,2025,True,240000,0.0,mercado
MD-1723,2025-10-16,Centro,121,5,2,6,True,a reformar,1962,True,715000,0.0,mercado
MD-1724,2026-01-19,Vicalvaro,59,2,1,4,False,a reformar,1947,False,163000,0.0,mercado
MD-1725,2026-02-01,Latina,62,3,1,5,True,a reformar,1970,True,207000,0.0,mercado
MD-1726,2026-01-07,Retiro,53,1,1,7,True,a reformar,1929,True,318000,0.0,mercado
MD-1727,2026-03-25,Puente de Vallecas,76,2,2,8,True,buen estado,1985,False,178000,0.0,mercado
MD-1728,2026-07-14,Fuencarral-El Pardo,45,2,1,6,True,reformado,1935,True,317000,0.2232,sobreprecio_inyectado
MD-1729,2026-07-04,Carabanchel,65,3,1,0,False,buen estado,1990,True,175000,0.0,mercado
MD-1730,2026-05-24,Arganzuela,58,3,1,4,True,buen estado,1990,False,379000,0.0,mercado
MD-1731,2026-07-10,Fuencarral-El Pardo,100,3,2,0,False,reformado,1969,True,571000,0.0,mercado
MD-1732,2025-09-05,Fuencarral-El Pardo,96,3,2,6,False,a reformar,1973,False,335000,0.0,mercado
MD-1733,2026-06-02,Puente de Vallecas,31,1,1,5,False,buen estado,1946,True,80000,0.0,mercado
MD-1734,2026-04-17,Fuencarral-El Pardo,78,2,2,6,True,a reformar,1989,True,379000,0.0,mercado
MD-1735,2026-02-19,Ciudad Lineal,97,4,2,3,False,buen estado,1965,True,436000,0.0,mercado
MD-1736,2025-11-03,Latina,76,3,2,8,False,buen estado,1955,False,289000,0.0,mercado
MD-1737,2025-10-25,Villa de Vallecas,42,1,1,4,True,obra nueva,2024,True,203000,0.0,mercado
MD-1738,2025-11-22,Ciudad Lineal,64,2,1,1,True,buen estado,1944,True,408000,0.0,mercado
MD-1739,2025-09-29,Tetuan,45,1,1,3,True,buen estado,2007,True,178000,-0.2335,infraprecio_inyectado
MD-1740,2025-12-31,Centro,73,3,1,1,True,reformado,1974,True,640000,0.0,mercado
MD-1741,2026-03-30,Hortaleza,44,2,1,7,False,buen estado,1967,True,186000,0.0,mercado
MD-1742,2026-06-13,Centro,74,2,1,0,True,buen estado,1975,True,539000,0.0,mercado
MD-1743,2025-10-02,Fuencarral-El Pardo,46,2,1,5,True,buen estado,2008,True,267000,0.0,mercado
MD-1744,2025-11-11,Chamartin,172,6,3,3,False,buen estado,1959,True,1100000,0.0,mercado
MD-1745,2025-10-20,Villa de Vallecas,78,2,2,7,True,reformado,1979,False,285000,0.0,mercado
MD-1746,2026-04-04,Carabanchel,67,2,1,7,True,obra nueva,2023,False,234000,0.0,mercado
MD-1747,2026-07-20,Vicalvaro,81,3,2,4,False,reformado,1965,False,193000,-0.2548,infraprecio_inyectado
MD-1748,2025-12-02,Ciudad Lineal,186,6,3,3,True,buen estado,1946,False,605000,-0.2647,infraprecio_inyectado
MD-1749,2025-09-13,Ciudad Lineal,44,2,1,1,True,obra nueva,2026,False,242000,0.0,mercado
MD-1750,2025-09-27,Hortaleza,145,4,3,2,True,buen estado,1988,True,649000,-0.1453,infraprecio_inyectado
MD-1751,2025-12-01,Ciudad Lineal,49,2,1,3,False,buen estado,1949,False,190000,0.0,mercado
MD-1752,2026-01-07,Arganzuela,82,3,2,0,True,buen estado,1964,True,478000,0.0,mercado
MD-1753,2026-05-28,Latina,40,1,1,0,True,buen estado,1989,True,124000,0.0,mercado
MD-1754,2025-09-15,Salamanca,145,5,2,3,True,buen estado,2000,True,1597000,0.1863,sobreprecio_inyectado
MD-1755,2026-01-17,Chamberi,172,5,3,3,True,reformado,1983,True,1776000,0.0,mercado
MD-1756,2026-06-27,Retiro,48,2,1,1,False,buen estado,1964,True,313000,0.0,mercado
MD-1757,2025-10-12,Centro,155,6,3,7,False,reformado,1969,True,1459000,0.0,mercado
MD-1758,2025-11-03,Centro,29,2,1,6,False,buen estado,1967,True,241000,0.0,mercado
MD-1759,2025-09-03,Salamanca,56,2,1,8,True,reformado,1942,True,516000,0.0,mercado
MD-1760,2025-12-05,Ciudad Lineal,30,2,1,5,False,reformado,1953,True,108000,0.0,mercado
MD-1761,2026-04-26,Centro,76,3,2,8,True,a reformar,1968,True,583000,0.0,mercado
MD-1762,2026-06-07,Fuencarral-El Pardo,60,2,1,8,True,a reformar,2025,True,241000,0.0,mercado
MD-1763,2026-06-27,Moncloa-Aravaca,42,1,1,5,False,buen estado,1918,True,240000,0.0,mercado
MD-1764,2026-08-09,Fuencarral-El Pardo,66,3,1,7,True,reformado,1971,True,326000,-0.2057,infraprecio_inyectado
MD-1765,2026-07-24,Chamartin,80,3,2,6,False,buen estado,1955,True,330000,-0.2715,infraprecio_inyectado
MD-1766,2026-07-05,Retiro,55,2,1,1,True,buen estado,1990,False,372000,0.0,mercado
MD-1767,2025-09-09,Puente de Vallecas,46,1,1,0,True,buen estado,1969,False,129000,0.0,mercado
MD-1768,2025-10-17,Salamanca,159,6,3,6,True,reformado,1977,True,1675000,0.0,mercado
MD-1769,2026-04-12,Villaverde,72,4,1,1,False,reformado,1992,True,230000,0.2051,sobreprecio_inyectado
MD-1770,2026-02-10,Hortaleza,122,4,2,0,True,a reformar,2025,True,580000,0.0,mercado
MD-1771,2026-02-08,Arganzuela,92,3,2,3,True,buen estado,1973,True,587000,0.0,mercado
MD-1772,2025-10-09,San Blas-Canillejas,48,2,1,4,True,buen estado,2007,True,215000,0.0,mercado
MD-1773,2025-09-18,Retiro,38,2,1,8,True,buen estado,1961,True,280000,0.0,mercado
MD-1774,2026-05-08,Hortaleza,80,3,2,4,True,obra nueva,2022,True,516000,0.0,mercado
MD-1775,2025-12-19,Fuencarral-El Pardo,115,4,2,7,True,reformado,1983,True,730000,0.0,mercado
MD-1776,2025-11-25,Villa de Vallecas,66,2,1,1,True,buen estado,1969,True,252000,0.0,mercado
MD-1777,2026-02-05,Latina,60,2,1,0,True,reformado,1973,False,200000,0.0,mercado
MD-1778,2025-12-17,Hortaleza,188,6,3,1,True,obra nueva,2026,True,1156000,0.0,mercado
MD-1779,2026-06-24,Barajas,96,4,2,4,True,buen estado,1990,False,447000,0.211,sobreprecio_inyectado
MD-1780,2026-02-14,Carabanchel,78,2,2,3,True,buen estado,1986,True,226000,-0.2341,infraprecio_inyectado
MD-1781,2026-06-26,Chamartin,95,2,2,6,True,buen estado,1997,True,748000,0.0,mercado
MD-1782,2025-09-21,Moncloa-Aravaca,39,1,1,2,False,a reformar,1961,False,193000,0.0,mercado
MD-1783,2025-10-11,Tetuan,40,1,1,4,True,buen estado,1951,True,265000,0.2751,sobreprecio_inyectado
MD-1784,2026-04-28,Tetuan,56,1,1,5,True,a reformar,1966,True,240000,0.0,mercado
MD-1785,2025-11-26,Fuencarral-El Pardo,80,3,2,5,True,buen estado,1977,False,321000,0.0,mercado
MD-1786,2026-07-29,Carabanchel,47,1,1,4,True,buen estado,1967,True,149000,0.0,mercado
MD-1787,2026-04-08,Chamberi,174,6,3,5,True,a reformar,1975,True,1228000,0.0,mercado
MD-1788,2026-01-13,Carabanchel,88,3,2,0,True,buen estado,1972,False,211000,0.0,mercado
MD-1789,2026-08-19,Latina,73,3,1,6,True,a reformar,1977,False,170000,0.0,mercado
MD-1790,2026-08-19,Chamartin,81,3,2,5,True,a reformar,1989,False,400000,0.0,mercado
MD-1791,2025-10-14,Chamberi,100,4,2,2,True,buen estado,1972,True,693000,0.0,mercado
MD-1792,2026-05-31,Ciudad Lineal,99,3,2,1,True,reformado,1937,True,646000,0.0,mercado
MD-1793,2026-05-04,Salamanca,51,1,1,5,True,buen estado,2008,False,461000,0.0,mercado
MD-1794,2025-11-30,San Blas-Canillejas,48,2,1,0,True,reformado,2024,True,181000,0.0,mercado
MD-1795,2025-09-29,Puente de Vallecas,66,2,1,4,True,buen estado,1990,True,186000,0.0,mercado
MD-1796,2026-05-30,Chamartin,174,5,2,6,False,buen estado,1968,False,1117000,0.0,mercado
MD-1797,2026-05-11,Chamberi,49,3,1,3,True,reformado,2006,True,464000,0.0,mercado
MD-1798,2026-05-21,Hortaleza,78,3,2,0,True,buen estado,1991,True,514000,0.0,mercado
MD-1799,2026-01-19,Puente de Vallecas,49,2,1,8,False,buen estado,1968,True,133000,0.0,mercado
MD-1800,2026-03-29,Latina,94,3,2,1,True,buen estado,1968,True,375000,0.2461,sobreprecio_inyectado
MD-1801,2025-11-07,Tetuan,50,2,1,0,True,a reformar,1971,True,217000,0.0,mercado
MD-1802,2026-08-02,Puente de Vallecas,81,3,2,2,True,a reformar,1953,False,142000,0.0,mercado
MD-1803,2025-11-03,Retiro,124,4,2,2,True,a reformar,1961,True,615000,-0.2724,infraprecio_inyectado
MD-1804,2025-12-28,Puente de Vallecas,79,3,2,4,True,a reformar,1946,True,201000,0.0,mercado
MD-1805,2025-11-06,Salamanca,39,2,1,1,False,a reformar,1934,True,306000,0.0,mercado
MD-1806,2026-05-16,Arganzuela,74,3,1,6,True,obra nueva,2025,False,491000,0.0,mercado
MD-1807,2026-01-16,Puente de Vallecas,82,3,1,1,True,buen estado,1948,True,239000,0.0,mercado
MD-1808,2025-12-18,Puente de Vallecas,107,4,2,2,False,buen estado,1960,True,298000,0.0,mercado
MD-1809,2025-11-08,Vicalvaro,60,3,1,6,True,buen estado,1953,True,181000,0.0,mercado
MD-1810,2026-07-21,Retiro,149,6,2,0,True,buen estado,1946,True,995000,0.0,mercado
MD-1811,2026-08-16,Puente de Vallecas,94,3,1,0,False,buen estado,1948,True,253000,0.0,mercado
MD-1812,2026-06-17,Vicalvaro,126,4,2,6,True,a reformar,1962,True,471000,0.0,mercado
MD-1813,2025-09-26,Centro,90,4,2,2,True,buen estado,1988,True,688000,0.0,mercado
MD-1814,2026-04-03,Villaverde,92,3,2,1,False,reformado,1943,True,185000,-0.1997,infraprecio_inyectado
MD-1815,2025-12-03,Chamberi,88,3,2,0,True,buen estado,1972,True,805000,0.0,mercado
MD-1816,2025-09-18,Chamartin,88,3,1,2,True,reformado,1984,True,847000,0.0,mercado
MD-1817,2025-12-21,Salamanca,65,2,1,8,True,reformado,1970,False,469000,0.0,mercado
MD-1818,2025-10-08,Hortaleza,106,4,2,2,False,buen estado,1946,True,565000,0.0,mercado
MD-1819,2026-06-24,Hortaleza,96,3,2,8,True,a reformar,1980,True,438000,0.0,mercado
MD-1820,2026-06-09,Fuencarral-El Pardo,177,6,3,7,True,obra nueva,2022,True,1012000,0.0,mercado
MD-1821,2026-06-12,Vicalvaro,55,2,1,1,True,buen estado,1921,False,168000,0.0,mercado
MD-1822,2026-06-22,Chamberi,171,6,3,4,False,buen estado,1965,True,1246000,0.0,mercado
MD-1823,2026-06-29,Ciudad Lineal,63,3,1,3,False,buen estado,1956,True,231000,0.0,mercado
MD-1824,2025-09-02,Latina,49,2,1,6,True,obra nueva,2024,False,232000,0.2222,sobreprecio_inyectado
MD-1825,2026-07-14,Moratalaz,96,3,2,0,True,reformado,1971,True,381000,0.0,mercado
MD-1826,2025-11-09,Ciudad Lineal,76,3,2,0,True,buen estado,1984,False,275000,0.0,mercado
MD-1827,2026-05-18,Hortaleza,91,3,2,7,True,reformado,1936,False,598000,0.1936,sobreprecio_inyectado
MD-1828,2025-10-03,Vicalvaro,182,6,3,1,True,reformado,1964,True,777000,0.0,mercado
MD-1829,2026-02-16,Latina,71,3,1,4,False,buen estado,1964,False,168000,0.0,mercado
MD-1830,2026-01-20,Puente de Vallecas,49,1,1,7,False,buen estado,1976,True,139000,0.0,mercado
MD-1831,2026-02-22,Villa de Vallecas,99,5,2,0,True,buen estado,1980,True,330000,0.0,mercado
MD-1832,2026-02-12,Carabanchel,90,3,2,8,True,buen estado,1971,False,279000,0.0,mercado
MD-1833,2025-09-09,Puente de Vallecas,99,4,2,7,True,a reformar,1981,True,258000,0.0,mercado
MD-1834,2025-10-23,Fuencarral-El Pardo,73,4,1,3,False,buen estado,1934,True,384000,0.0,mercado
MD-1835,2025-09-29,Chamberi,43,1,1,5,True,buen estado,1934,False,258000,0.0,mercado
MD-1836,2026-08-03,Tetuan,99,4,2,0,True,buen estado,1970,False,401000,0.0,mercado
MD-1837,2026-07-24,Ciudad Lineal,186,6,3,7,True,reformado,1957,False,695000,-0.146,infraprecio_inyectado
MD-1838,2025-11-28,San Blas-Canillejas,150,4,3,7,False,a reformar,1963,True,470000,0.0,mercado
